230.0587698625160j,-134.55045198472322-181.57091586652356j,-64.83325346861322+221.97687029986878j,216.9347671248642-71.34373381317579j,-187.23956340477577-140.3246484032319j,73.41082669871717+204.02624868771383j,199.1398496503549-334.74953542506046j,-39.144341704090166-246.55093852693113j,-129.39101572006948+46.860094176398746j,42.73636217780644-42.79885624610163j,25.242059722310337-3.948247431318949j,-209.25162010546347-122.15180499952125j,33.130584418245306+231.4475709764169j,102.31697715171791+94.04599886119898j,-44.753068427810646+204.3596212577603j,-3.0028231178883686-40.96743641737659j,-269.36249881219567-67.70488677175263j,31.07278511770444+92.16176031301661j,136.25576409747578+155.83093842506713j,-0.6862071923034208-98.77351582059126j,-5.211671402557753-95.91845767906216j
230.0586167381740j,-134.78213813195646-181.66821459407174j,-64.91810781662181+220.61099426692746j,214.8475983657786-67.50990739567511j,-187.80260105948838-137.67378301537846j,70.02765088142226+185.05064873203776j,206.1848440283335-329.0046745248294j,-40.122112888409546-238.67724041695925j,-125.04035265611505+52.18347349303528j,42.78048610671351-46.394346057377895j,20.139473122472246+4.779464399677095j,-216.94304031198672-121.61813568730561j,24.92527593119853+233.31160040695403j,100.98633509592742+85.44222629372092j,-44.798048434645324+218.13816417216748j,-11.7243596438812-40.76695859555309j,-277.2511710015971-65.97191407125044j,33.69008953020081+84.75910358004965j,125.38016829000702+157.25827377149386j,2.8304729890698965-101.28407095715257j,-4.014192079658919-93.89598145524184j
230.0583700699460j,-134.19332389301647-181.0444198335902j,-62.03467539781656+220.3882478517724j,214.64777212424173-67.58889323393515j,-187.5457984112057-138.97606991085604j,64.09874993440101+165.605251863924j,212.53599894250922-319.3686320249492j,-40.14920408258835-228.80348694524264j,-116.34677548496+59.11357891917846j,46.64399309901127-47.582106318676715j,15.165098969186065+9.697969286124689j,-225.01174361463092-122.41212052774699j,18.464969304172065+236.9498401665839j,101.98923995574137+77.65292014842309j,-47.478626828198024+235.42652662010522j,-18.55046252335391-43.043104875305744j,-286.0309237848222-64.19752723183302j,37.10988553682952+75.58633675541213j,115.25348238908093+156.78407675293423j,5.0548239442022584-103.39779013616544j,-5.392310987123892-89.02204008718601j
230.0580456437910j,-136.31356775478395-181.71464969735337j,-61.32087294140773+220.04298965984003j,215.81159239057575-65.76714492400947j,-187.70318268053362-141.2282442318393j,53.24618289807601+149.07641784831426j,217.70603813403318-305.56063701503484j,-43.15679382499861-220.60552000830043j,-106.79563289294931+66.39112901032757j,49.87131734696338-48.46284123607753j,9.259590214938251+17.132269042443518j,-235.4501984265033-122.00233693778414j,12.178093230367967+236.11255682911803j,101.9609798952088+69.03611795036159j,-49.82299549693141+254.21184094554513j,-23.036765372570475-40.67837848587086j,-293.93064271091214-60.369964895297045j,41.09448249607436+67.05947743167823j,107.93898766127887+156.45522667038142j,8.627857529531585-103.73651128980732j,-8.035676586694379-81.93722180915762j
230.0576642209570j,-134.51024476044486-180.99923135438934j,-61.77318988884396+218.07314410585914j,213.94438266670693-64.44576859201226j,-186.8616257082777-141.54920422471693j,35.3675125858758+137.51779794817443j,219.705564336904-288.62094334870017j,-44.839339025026305-210.2687916951096j,-94.09593351461119+74.27639118679166j,52.13961229016225-54.28904135871128j,2.4406661802501564+24.150226495555764j,-246.51787289660152-120.19590612138676j,8.457340140713951+237.7827371780725j,103.06785781305152+59.900189491971354j,-51.0069298265979+267.5129323984755j,-30.021313537861083-39.25495751547363j,-302.9377534245635-57.82042029146988j,43.60089591034189+61.06233999764473j,101.7764965479247+154.64048279642634j,9.987573250652657-100.20341752602965j,-12.099818402560956-72.25314110615415j
230.057250209340j,-137.89587033797335-179.01329369539695j,-59.841163331544436+219.08111513200214j,214.30620272431838-65.00670871072964j,-185.4941236144943-140.59970639657206j,17.99690093542901+128.84337352292306j,222.37238644489145-269.14988453674516j,-49.71741800531578-204.25819066997937j,-79.7224642484833+78.17031375676203j,52.19244316917853-60.16164554050254j,-1.827163342544952+28.69565158188696j,-254.100016413265-117.03116764748383j,2.2999822966936563+239.64648341500356j,102.94736061411507+55.49700999597515j,-53.9686073023279+280.849830306148j,-32.40885816306911-38.60778264231993j,-309.584667586373-56.84153971486768j,45.773289396068606+52.03092701710783j,94.80728879960672+149.61869626184597j,8.168539380492682-100.62853813804229j,-16.179600330877648-64.40489662095723j
230.0568301017010j,-139.4276198711558-179.7699139548904j,-60.14046684654174+220.9220004728676j,214.2726104444186-65.66377837364341j,-186.97339200143432-141.95099822414096j,-0.9543487090242653+127.33309013979353j,226.3890784002907-247.39817437565551j,-51.975840724671244-200.52051918740932j,-60.834036887224734+83.71226169446606j,50.06020599979176-67.70230887346077j,-8.55639955860179+36.329625924799856j,-260.92687593684775-113.19343807956722j,-3.1935588430233635+239.6197761812964j,104.4612196901681+47.25696814089789j,-57.22211802840205+293.75197662828634j,-35.72769035094606-38.57908731254082j,-311.87690269744326-57.64965700704369j,49.62761411017286+46.77247700616398j,86.5724806573512+143.45320425402514j,5.82493646661727-98.52295941783012j,-18.072345129471586-54.977014395897726j
230.0564307805240j,-140.19173481294982-179.93168976827974j,-63.00843018307458+220.2631718735806j,213.52111151174856-63.693177846199134j,-186.03192713450514-142.4719814627354j,-21.013895639089206+130.08145525927563j,230.23872058635027-224.40479100250394j,-56.72584611838117-197.38906777891782j,-42.650502795401245+85.9567606754286j,49.21331764245569-75.24555515568974j,-13.71370089303474+42.296271818743726j,-267.0934534066898-111.11540969435242j,-6.518515624715162+240.7956111922134j,102.48705765695226+39.83614291634588j,-58.924734109375834+304.7776672724764j,-37.576437364822354-38.04926112978826j,-313.04923233627926-58.452613337778914j,49.53002272942347+43.308294069580526j,78.82977730541536+138.11715480585994j,2.919851585245638-95.28921555025744j,-20.730201389409473-51.01934639584995j
230.0560777981860j,-140.4069978209177-180.94791037834312j,-61.632303587412565+220.83318200281448j,210.23423406859644-65.46927851961391j,-185.3983127916352-141.73927284493402j,-37.76860906644038+139.8928608033674j,231.24630509039463-200.15116242630583j,-64.9735655308921-193.1432237304043j,-23.568744309284128+89.52209106684424j,48.79869886355663-79.71771717173682j,-19.26635110225359+48.23135256554016j,-270.01399353244534-105.41551912741613j,-11.442562132505515+243.3816878195347j,100.13269683857357+32.631194357433j,-60.42513973288645+313.40117193618346j,-41.18026222016843-39.406015683788056j,-307.38029526625587-58.60384973275859j,48.09966677847466+41.583039088924195j,67.40453290158568+132.3290238948076j,-2.00828388227351-93.00600708425605j,-19.072761654806698-47.9154880623344j
230.0557937421230j,-139.88612166989037-182.36235930005185j,-63.528444458163264+221.12199240602848j,210.00711594877868-65.02389504459371j,-180.40211114773706-140.45840935999604j,-53.379629407461564+153.89860200462385j,231.42593757751007-172.5889632957506j,-68.18826663457719-191.91430796771908j,-3.260376709912694+90.95495745178764j,47.49181939192417-82.58941366317259j,-27.74187756161438+52.46778258932645j,-268.2404374147535-100.08909327251439j,-17.665814932069615+247.69392313564154j,96.98200844110866+24.003240044706157j,-63.43863784041599+323.1248769332683j,-46.816366810776515-38.13983439269054j,-296.89440031783556-56.53859189737478j,46.07974066771209+39.1247335532953j,56.369178123386334+129.89193881278499j,-5.807467686059265-92.78361665753366j,-16.058800402196084-46.81872327604796j
230.0555967897010j,-139.27227216975174-181.36734207930516j,-63.27143452326286+222.34964553946563j,208.92671253997221-65.09743141789136j,-179.4272422484716-141.32851691752808j,-66.81242155602317+170.6759312736719j,231.44685175814408-146.9741037430819j,-72.21444563288816-187.96291939295784j,15.147737805252667+93.69816803860333j,48.24383357233065-87.47352327612919j,-39.7220178964263+59.56017079367183j,-267.7723239154534-91.11419086679123j,-24.84509144441592+251.5041551215275j,95.19138323633541+11.935891826561804j,-63.807224804186305+329.0354786596669j,-53.27807801891263-35.461508156381264j,-287.61277074993194-48.625774506597025j,38.98264730058008+34.69894917440476j,45.43926026380883+126.56953414317684j,-8.328127044638414-91.40156181541907j,-13.082177139893844-44.238700425025115j
230.0554995450910j,-139.4848578538944-181.84036625787786j,-64.67866348237916+220.50063674906298j,211.66600734779465-65.63625249733107j,-178.96197994741627-141.05878526200055j,-73.92565074822625+191.8378365405669j,229.42261528994158-120.63150129034119j,-78.30418241481006-185.6295873431405j,35.174317297116936+94.20275880327182j,51.64718362291735-89.90711238399825j,-51.333807622179634+68.26150843406577j,-263.80588759521135-83.78213534467848j,-29.625602274709685+258.6606571404299j,91.60059416973374+2.755328397623714j,-61.93706570993989+335.05704813923563j,-57.20798890435777-35.36968287130266j,-277.52267556893537-43.29014929606372j,30.665727763890644+32.11611471043767j,36.268076214225104+120.12298432517031j,-9.117152414387387-92.51068053274929j,-9.609774971528566-43.46423946710044j
230.055508232570j,-139.98101801710692-182.13741536800794j,-65.51664656494904+219.66305359092843j,213.60698458392596-65.78515433892005j,-178.1234769343228-141.4406712370385j,-79.12411317151232+213.6051264470617j,227.51517837057827-94.29686201474166j,-85.46714586235416-185.9677628769659j,55.13784841783049+91.64544026583465j,52.62548351098939-96.59066119679943j,-65.19472665068581+81.92717871893075j,-257.81352864193457-73.7835220209414j,-36.737681455773235+262.56967682522054j,91.11610504553673-8.437073503730556j,-58.95353693891761+340.4170394900711j,-62.510809117465826-35.04233806742292j,-269.6940094306835-36.157369977592175j,23.168817916811236+27.77183882040569j,30.262637375215775+115.57192086178802j,-9.70985987611926-94.3304695641082j,-2.957738273463306-38.84458733193045j
230.0556222979190j,-140.42316808389057-185.59189835934745j,-68.122509154403+219.70677097721972j,212.49299039352368-64.80826883379501j,-179.22373467258723-141.11419534073718j,-79.2639056039193+234.2287298820769j,222.54464699864943-67.14273244965267j,-93.90489642723877-183.64639560524478j,73.2933077026031+88.8271770277071j,53.48867216948025-104.60491685031857j,-80.08893409622547+96.04465412228093j,-249.0104449715546-63.13144729814412j,-43.234940185150364+263.31051161610714j,88.13896838075725-16.213134223150824j,-58.37987407578045+347.2365616386692j,-65.00270993414007-35.860487182969386j,-259.92839498013893-28.83816811065061j,16.86828845476812+22.575492816228323j,22.468484872326528+108.13142721515514j,-9.051296772692153-94.75144292799789j,3.9610205473384497-33.915810146778654j
230.0558344435220j,-140.72020060020782-183.50759883284556j,-67.30811762992005+218.47782658971374j,214.4720770138047-67.12821506708949j,-177.49348942364813-141.13049620998646j,-75.98263852771863+252.74281224251675j,217.6873826594443-39.47542945678494j,-102.44220285119748-183.8779529652647j,89.81274665779321+83.4410648699643j,51.81835852121415-109.33373370722683j,-98.25734041743092+111.35859045009195j,-242.8115388388427-55.08161653373826j,-47.5688788714294+262.0038827872197j,88.2366151161394-25.42254636037692j,-59.14476242830817+351.47806186398384j,-64.5459080796211-40.803607218448285j,-255.32320799744582-22.535589080751084j,10.057684945508075+23.155533566309913j,14.65381549974114+102.00429611651828j,-5.542952442183051-92.35229149268147j,11.826581670550667-28.365195326667447j
230.0561310948960j,-140.57592615473192-185.51486805387108j,-69.7070645206903+217.865821413231j,216.9318328984359-68.00719122851481j,-175.79983645907382-141.06714821079515j,-66.80019390155248+271.81904674628663j,210.3807839710252-12.552003562210599j,-108.77844577187545-180.9284259699748j,107.58954466069481+76.97542140015123j,49.40135288939622-114.58660429779971j,-115.93601782802723+130.6382332406201j,-232.0944094654621-43.51253606742999j,-54.31406501369537+260.4267785904011j,87.19258391676567-33.06485315609865j,-58.64182663632663+355.00835222362093j,-66.05672373615057-45.78558854785669j,-248.59615961172045-18.260981336549435j,3.2713743383759875+20.661645776678235j,8.957641515360379+94.34706100919198j,-2.282426261551805-88.35417529699409j,18.198710168358687-24.68798681504279j
230.0564932690430j,-141.60904863533878-184.89450272552006j,-70.21766240893471+217.78200994738506j,216.79646564454828-68.5888343086329j,-175.05766731174373-142.68499175087166j,-57.24775157779691+288.67415767741545j,201.6773004759345+10.292427175938295j,-114.46300413582856-178.61057214672712j,122.74908057895689+70.8619791739429j,46.616958773227495-118.67279127337187j,-130.25386543215956+152.50762944622232j,-223.22283818934395-34.46348118511771j,-58.858104887080145+257.8662738191131j,84.08589473266932-41.93211849211494j,-62.19496236288476+359.23678920777684j,-65.19616622139539-53.71659779494401j,-241.40032013370893-17.158942532539932j,-5.245566629025338+20.76296600319271j,2.1949564383274076+87.98307768578985j,1.5504619518590737-79.40262616698145j,23.060504930102468-20.413539664341414j
230.0568977890550j,-141.0901753809315-185.19808427161493j,-72.07213334294292+219.9347681850228j,215.478310248975-69.65250519907093j,-174.55702359907502-142.26864869892523j,-42.2031545561371+299.22108306968187j,192.27755158781736+30.70691423813554j,-120.09119990758816-175.0380089021148j,133.89266004347405+63.35293700443599j,46.45638244052526-123.0937615819791j,-145.50635342378956+177.70471654897074j,-213.32125247587584-28.037562013973197j,-60.19296581896252+254.71078833938316j,81.35216887613042-47.94869031293791j,-65.82285101862439+362.60647224020465j,-66.56494978757007-57.11965843252343j,-227.86237734228797-20.00793695613725j,-11.943144309305215+22.423208360924534j,-7.526983734254786+84.11501193959307j,5.709722041709192-72.3867461891487j,28.254549612058923-15.337852455198217j
230.0573187673560j,-137.71116622327767-186.24843456162463j,-73.68570089572155+222.95260626735273j,213.38087813801073-70.46634577795128j,-175.85692988094428-144.09038413184243j,-26.07664819570389+309.02672654984656j,178.7641021043041+50.37831078606055j,-124.48716867491603-173.1213607870301j,145.80440107903934+57.058237074546454j,46.505543690690345-129.11621732812j,-155.2832745571808+204.10475940435754j,-200.22245910595018-22.455438072714863j,-59.011382823980384+255.08462657275402j,76.93174189441285-55.43525569688834j,-69.00745982686323+365.28963218965407j,-67.70129876370366-59.34283776408817j,-214.30278483801592-25.847403422830503j,-19.80403682851006+26.544196620757525j,-13.422182930350754+82.57608160696158j,5.867261097569738-61.16230293731704j,28.81040882359728-15.112662512582304j
230.0577292625470j,-136.6281963036791-187.33346018601569j,-72.70199270481857+223.4912319232533j,211.3396472740605-71.33889132015898j,-175.3141730872615-143.47192810976748j,-8.184110243337134+311.70473558509747j,162.5426574006248+67.74970165877244j,-128.03183314357923-168.1611216898775j,153.98633467624825+53.80797780846345j,48.1546130272355-137.86586641203098j,-162.82819124105254+231.7470363169502j,-185.65813453481474-17.88203764650214j,-59.04273901623202+254.1950114092876j,75.7476446883948-63.18285007701545j,-71.89034272555736+363.24035998318016j,-69.05598842996702-61.71188552285045j,-194.61379257213468-31.952376414776015j,-26.08555268633754+33.71176115453702j,-22.221942881102947+81.77592554881886j,6.837010047576836-54.20014221036733j,30.1893126682507-14.354747273972833j
230.058103003880j,-136.5173274979726-185.7668389725365j,-72.50562359617598+223.27331628798464j,211.64382857283124-71.66321901495934j,-173.39243402324422-142.9403379753847j,8.648515949373099+309.5981508524438j,147.7050485761674+83.98361730182023j,-131.37863253255284-162.73487715734325j,159.27455989894338+51.161136328494464j,50.38158834522106-149.4135858064882j,-168.78117107950874+261.61902443655754j,-168.0512214383767-15.558941241558143j,-58.92556029504978+253.8941767695668j,73.8435331303036-71.80722389353716j,-75.71977261791352+361.5631699702993j,-65.87166304465379-61.98600980160479j,-174.45328866879214-34.637280283248124j,-32.17407597571237+40.65958808940624j,-30.69503701170067+78.3367705467976j,5.1093317374866665-49.57283709742485j,32.95726310807196-16.417798982563454j
230.0584160728260j,-135.85175137185323-186.47042219490913j,-71.52165983072567+223.2589261580598j,213.76090321468763-72.85453409931074j,-173.7552847323289-143.17621340217482j,27.38737034803549+301.48522338134217j,129.49289795227295+95.73293432558623j,-134.49837223608773-155.74150878090708j,164.91387424257454+46.24161640906891j,49.22054172922536-159.79349869308777j,-167.3167240377381+294.9235368716901j,-151.1447854824848-16.699295510901692j,-57.5723272596362+255.36943643172165j,71.19970114013807-81.35535388328115j,-77.80954937643737+356.2268964553558j,-64.87425997643257-63.369487156590615j,-155.121142413204-35.34148139087275j,-35.71797015595663+48.71055094200983j,-39.691834540542146+72.85509129045836j,2.5850487784480656-46.31536511954931j,35.62470482161129-19.69469974418179j
230.0586484341060j,-136.92674978590145-186.31291137855754j,-69.819138039279+222.72936015324143j,213.13274114124596-73.9080555235504j,-174.20977129183274-141.19050233421063j,41.55090011772082+290.5967229173973j,109.63263207484937+104.69004038708468j,-135.28849746682872-146.07939382503176j,167.36708236334673+45.10874672694839j,50.06236415744057-172.5076815597291j,-166.3620489673795+330.37152962430093j,-131.29783682606765-15.847422134748154j,-59.672220814116976+254.58167258034732j,71.23919218696349-88.27173918860117j,-81.36739811954563+352.68733972421563j,-64.0257478292115-66.19340789968707j,-135.35943915926038-35.025184625694024j,-42.61466365611645+61.55522206087039j,-46.19792515493174+68.38007334886476j,2.588931299546786-44.65204522537768j,38.303760101825205-23.995040705425374j
230.0587852179550j,-136.98887757319042-184.7349621327599j,-71.91053219982473+221.71826210683017j,213.51652135881943-76.87028211323718j,-172.599124727732-142.7876600872924j,53.894216392706596+274.91822197704j,87.94413926572801+114.5016017980688j,-136.89039954165008-136.17672686549776j,166.4903402072632+43.971876160824635j,51.923715103387195-183.33601514184335j,-157.17864712844926+362.23510559969975j,-113.5576829359442-17.534839053138256j,-60.044234700853856+251.3331355665263j,69.29229006091963-97.06139773813013j,-84.6645325988031+347.99501845221357j,-67.26324355983374-73.64058885238276j,-119.31501007936333-33.179844225305835j,-45.386009532919594+74.3532469910956j,-52.36369477582309+61.272225133506325j,6.4142783109262185-42.557554142418994j,46.560983727732754-31.561920069783824j
230.0588176717620j,-137.09548254267486-185.95841888966297j,-69.93009917154797+219.13617181285863j,212.372715425401-75.29159042532956j,-172.71386850341372-142.9287243127342j,60.07727125218388+258.14851241232356j,63.183425365155905+118.95906224492308j,-136.47984695352528-126.90185377158006j,165.39813422558075+44.446281574159826j,53.15683169443501-190.79585885863793j,-147.0098895032873+393.1085356802615j,-97.8360829678346-18.951569414803732j,-61.41398022909336+245.5285032906338j,68.57441727446884-103.33544618890059j,-86.34194071050709+342.8017505685408j,-67.692932460588-79.84933712871685j,-106.09776163367886-32.83860154825079j,-49.49161256417986+86.00594376676138j,-61.1223519818482+56.23258162541731j,12.720690048712536-40.542399110731225j,52.67710855011447-36.38037091008443j
230.0587437199640j,-134.64457558578647-183.74917273356485j,-70.10914478902788+217.90363106752054j,213.66402743528533-77.70551476218577j,-174.2028485184669-143.04119585615786j,64.77718152322414+238.69392671224642j,36.00377592851796+119.312509530236j,-135.06507605542606-115.46819619758156j,162.52876253284654+46.73075663828176j,57.55978705299714-201.31955989461463j,-131.37178625473672+423.2137218467118j,-80.06131082396156-21.889737645773945j,-61.87150292199118+242.00439430888676j,70.58696970902369-108.38382110622672j,-89.64152792396177+336.5327801357871j,-67.76107768490532-85.28472112687702j,-94.48961545195829-36.83948691714292j,-54.25368935846693+96.590752431515j,-66.5784575979259+53.0385413276543j,18.832396014881887-41.09262386925981j,56.067639033915626-36.40087827224226j
230.058568096490j,-134.0637152672158-183.68863953784057j,-70.05938148175366+217.68021327385225j,215.57902923780978-78.35653493441495j,-174.620057121589-144.98928081486162j,65.1845665200216+220.72821770088706j,12.360237535315921+118.41261931102848j,-130.57338450807504-105.2461361282084j,157.70931984175968+49.439282643750694j,62.823919610061196-210.1471274897537j,-111.99792740551803+449.07657946451053j,-64.2910591192686-27.018622405459812j,-63.32198724588683+235.3292263878298j,70.82670108141446-115.6246128614791j,-92.49871069581161+334.26613433332733j,-67.4871663990973-89.33170690273943j,-85.21268369997992-43.315175740570794j,-61.22614737484299+106.75265102432387j,-67.2035481727349+52.53182881263398j,28.024356998137932-37.369177323042564j,59.05018087881142-39.3748279067538j
230.0583020414810j,-132.76281874981123-183.18149009625802j,-68.71662885782118+216.57146889590206j,214.79813165554225-77.94581671357025j,-175.11068647647355-144.3962403105961j,59.98808330858328+203.69934035575073j,-13.699346425976174+111.77622211352728j,-121.94138566928083-92.30122667834331j,151.61504256626262+55.84551218464813j,63.21694640589039-220.3672092146171j,-89.94128733937526+469.13111344229367j,-51.54326817020988-31.602247375757464j,-62.656626156893346+228.83253805869526j,72.10563291103276-122.24546542206139j,-95.1410651858255+328.2077592649809j,-67.90929175758629-93.32262831205522j,-76.95165406319238-52.63920070345059j,-65.12672201936843+116.71759998524213j,-69.37119281880484+51.85341661883288j,37.84474606984376-34.63527995806406j,60.65904583264703-40.636420322089236j
230.0579625815590j,-134.87967920420868-182.39562007397657j,-68.86502978730648+218.64848392234995j,214.74335387934582-77.74698899487866j,-176.09763324255908-141.07027123004752j,52.14336270950122+185.94031952706433j,-39.08714496954164+105.36943926024159j,-112.63616084338997-80.39180658795894j,147.56622079420055+65.40522150082035j,64.2537900779219-233.99675547472373j,-64.99643917316966+483.7277858007853j,-37.474797847538724-41.29266758569712j,-61.167326515188094+222.6274571826828j,75.01382303772297-129.34172130154462j,-100.05002873930691+321.31650859694724j,-65.86160477457028-97.17646151080228j,-67.22488912904689-63.58920467174261j,-66.34359047258594+122.37133685658678j,-71.07032277130503+51.65707434866843j,45.76850328382575-29.321525501058247j,58.792251159096466-38.11218991476123j
230.0575714400780j,-134.68231518105793-182.11887811123654j,-67.01304213580659+216.16801972407558j,211.81647830141145-76.98326323051378j,-174.39309120086057-139.66620099715084j,43.32085175958161+171.03124966456375j,-64.54117896287218+92.73706464574028j,-102.30538549200512-69.23673767927545j,142.235115688563+77.04426718377142j,63.26957196069331-246.20584269719518j,-38.0536162210313+491.67647675484415j,-26.875193456312463-51.48677606357058j,-59.50130211581599+213.52249294863827j,74.86490364629938-138.20360616385227j,-102.4894660010087+313.9817714911585j,-63.71891414131576-99.98647124615388j,-53.72891731447163-76.22743942285565j,-65.64524264966123+129.64016030012573j,-72.87792557043147+50.839484073909745j,53.17930280019686-21.861355102304532j,57.12976950933088-37.311075870031544j
230.0571536469190j,-134.73546951844446-180.6796251928253j,-65.92370588098575+217.60796376163333j,212.98598478970894-73.6521141234404j,-173.46482550329506-138.15449655416825j,29.410482512017957+160.80273579791475j,-94.2452576017971+75.78318775723316j,-94.07270739400879-58.23827280913482j,137.5010220743194+92.76678657583298j,61.0782048784321-259.679677342407j,-9.137919941775568+493.2107971654399j,-18.500055537743997-60.729757601736544j,-56.27113943411942+207.50197726441903j,78.7335909793044-145.5745780486621j,-106.14588744028795+305.42412905675076j,-62.0636389247073-103.65002756993849j,-43.559925365561845-88.8218556925687j,-62.317595810144425+136.8628386177299j,-74.51793064912077+48.78622029386821j,57.77541417584301-14.461854440039245j,53.51728692850264-37.41040597232474j
230.0567359368730j,-135.9561553097945-181.0224515961694j,-62.52887223737504+214.51834072048416j,212.2960990044697-73.7967543689366j,-175.38047210179616-136.26985644419054j,14.210288131254842+153.12213974704633j,-122.5526575247883+54.37868684429432j,-80.70261087659767-47.81254641091508j,131.519197180833+108.49092664319463j,57.32937210362921-271.8216918412212j,19.21914931877172+490.1553501646623j,-12.073273897006292-72.22059356848324j,-55.79353111088197+201.1586838156951j,83.42122395883311-152.0506443192719j,-108.66137964975934+297.15550268155505j,-58.32641301286341-106.7281434078152j,-35.21505270649155-99.52936074888378j,-57.9805278499183+143.3486731068176j,-78.01253377930948+42.082660660827926j,61.42697344913289-9.145232181546561j,49.76300522301081-37.93197757738585j
230.0563450392210j,-136.44225542266335-181.11764368432904j,-64.22544649871898+213.45328226763831j,215.292911311694-74.97019506429999j,-175.9033399917845-135.1114939718815j,-0.8386265452063779+150.05991380419175j,-152.77622744296653+31.368746025583683j,-66.68209718874937-37.4036553676718j,126.4970872383474+126.7124356149559j,54.44754028467133-282.58599895833595j,47.51865625656556+481.607432015649j,-6.641795128958581-83.71115883408352j,-54.4848331487158+193.54546086251042j,88.66013764481967-161.1718485722144j,-111.07104726964917+287.9921388355498j,-58.447578759961566-111.13227920111422j,-24.363909406046456-107.95747220636487j,-53.580925362307276+150.99184837365402j,-80.32886983508209+36.6837414729754j,63.758238180688835-8.702733533923002j,44.828567809927804-41.520317821677295j
230.0560059675130j,-139.0598411946022-180.56231377056486j,-65.97577422644929+213.26279465458185j,214.6341038740594-73.66280709303075j,-174.09137012314437-135.40953363580695j,-14.990789508925072+148.53091520540102j,-181.41283907955545+4.506338379308302j,-50.57939661374236-26.82594701891291j,120.3543864136325+146.3849963851369j,53.1783698735422-293.87720296724194j,72.18602038327765+467.8251079822933j,-3.812115659028473-94.56789614094893j,-53.80051868906002+185.22581323809857j,96.10657035791516-167.62856835012832j,-114.09210800387672+277.8017081820066j,-57.898806971700786-117.4796025634551j,-14.734619773774579-116.23078982456097j,-48.958110472076314+159.21611685568843j,-80.65983073978377+30.85730148596187j,65.55256240092646-8.342482685669276j,41.41410114334661-48.10640642257661j
230.0557404193390j,-138.02743698680968-180.61775718116138j,-66.9794974084733+210.91146891705182j,216.3650421249838-73.59795176922877j,-176.71211436113754-134.80899860821236j,-27.726640731161755+151.6754493648674j,-211.33645839115826-25.77067053880444j,-36.11630412322274-19.362749654129466j,116.33034897882855+168.18878784268213j,51.449248403963495-303.9480361725532j,95.79191267945009+450.0813311030118j,-2.6955245351116135-108.08912749551362j,-54.182464618106685+176.14198110581134j,103.14856992838108-171.6433688403289j,-116.43007339654345+270.86014270019086j,-56.76910146746616-120.81122813173985j,-7.029880234109294-121.27730121404363j,-42.80024818286715+166.76108476262172j,-78.88945397543554+26.08656838416211j,70.37560493115154-12.104705824356417j,40.69656085298335-52.750794075301805j
230.0555653880450j,-138.01769195654515-179.63839173295935j,-68.09608559912216+210.46421920217483j,215.786058475245-72.97659349358256j,-177.9188168252648-135.95437503706427j,-39.574629380574706+160.38089042188068j,-241.12394454502012-59.53565914393454j,-20.27052669611309-10.812027728200807j,110.90636926086862+190.82096928498325j,51.40431446298924-315.5312765660549j,112.78364956757896+426.07426337043705j,-2.9494657609099484-122.70225139788934j,-53.4529306441341+170.45817206943656j,108.29356061994109-176.25999979299314j,-119.13115063172957+261.52961800831645j,-54.943880294046146-123.72598698068953j,-0.9899182599835932-127.40144336352884j,-39.24229562657275+175.30162031226868j,-74.77980576597105+25.26366614632741j,76.39748029006066-14.078569731714136j,41.49394890253093-55.00013177238177j
230.055492075320j,-136.6593112921896-178.55304473318836j,-67.59881477039234+208.77485682874493j,218.20511010059323-72.31654606480649j,-179.27316666413714-133.20879996004015j,-49.46539826049842+171.02338278144987j,-269.84691277765785-98.47325642749703j,-6.671611154344811-6.963722469923355j,105.98568098662312+212.932682476098j,51.17237495817487-327.5039431118948j,127.2316034687504+399.2711908339656j,-5.833002466462432-134.3568718430969j,-54.886742378992096+162.9916422232408j,114.13109668523849-179.20234858169414j,-120.24014478044147+252.15781685884616j,-52.30759712881254-124.78269955813877j,0.05755241251367238-131.6407189223732j,-35.921805033560176+179.2034839275841j,-70.41248035308746+21.858508439818984j,84.55385950124071-19.230804145801173j,41.62947404140053-55.423273093685594j
230.0555251742360j,-138.16837090986428-180.2408588408327j,-66.0224979956948+211.66497731894088j,216.61667035250946-70.77091241848723j,-179.23296549032406-134.06241177730556j,-56.876712034636355+183.8033109470625j,-293.0393555116836-138.0217339100073j,8.943886311376403-2.791563660160272j,100.98826976675804+234.61460160098153j,48.09128367255931-338.1747248869544j,136.0161021873968+365.04751976007617j,-8.57226906279428-142.11951404323844j,-55.230070741955295+156.30263073933378j,119.07724714730423-185.19191034995998j,-123.16884495769588+240.54983761794205j,-46.47695760414415-129.59248635899468j,-1.2170053302020278-137.03975707910251j,-34.66485734910012+181.650133135111j,-64.32685134350334+19.459965704345933j,92.2050599227438-24.78130866161151j,43.59751165628104-55.48432680341673j
